source,target,pathsets,length
18,21,"[[18, 8, 4, 12, 0, 6, 19, 14, 27, 16, 21], [18, 8, 4, 12, 0, 6, 19, 23, 27, 16, 21], [18, 8, 4, 12, 0, 13, 19, 14, 27, 16, 21], [18, 8, 4, 12, 0, 13, 19, 23, 27, 16, 21], [18, 8, 4, 12, 10, 6, 19, 14, 27, 16, 21], [18, 8, 4, 12, 10, 23, 27, 16, 21], [18, 8, 4, 17, 16, 21], [18, 8, 4, 17, 24, 26, 21], [18, 8, 4, 20, 7, 3, 1, 21], [18, 8, 4, 20, 7, 3, 26, 21], [18, 8, 4, 20, 24, 26, 21], [18, 8, 4, 25, 7, 3, 1, 21], [18, 8, 4, 25, 7, 3, 26, 21], [18, 22, 25, 4, 12, 0, 6, 19, 14, 27, 16, 21], [18, 22, 25, 4, 12, 0, 6, 19, 23, 27, 16, 21], [18, 22, 25, 4, 12, 0, 13, 19, 14, 27, 16, 21], [18, 22, 25, 4, 12, 0, 13, 19, 23, 27, 16, 21], [18, 22, 25, 4, 12, 10, 6, 19, 14, 27, 16, 21], [18, 22, 25, 4, 12, 10, 23, 27, 16, 21], [18, 22, 25, 4, 17, 16, 21], [18, 22, 25, 4, 17, 24, 26, 21], [18, 22, 25, 4, 20, 24, 26, 21], [18, 22, 25, 7, 3, 1, 21], [18, 22, 25, 7, 3, 26, 21], [18, 22, 25, 7, 20, 24, 17, 16, 21], [18, 22, 25, 7, 20, 24, 26, 21]]",26
18,22,"[[18, 22]]",1
18,23,"[[18, 8, 4, 12, 0, 6, 19, 23], [18, 8, 4, 12, 0, 13, 19, 23], [18, 8, 4, 12, 10, 23], [18, 8, 4, 17, 10, 23], [18, 8, 4, 17, 16, 27, 23], [18, 8, 4, 20, 7, 3, 1, 21, 16, 27, 23], [18, 8, 4, 20, 7, 3, 26, 21, 16, 27, 23], [18, 8, 4, 20, 24, 26, 21, 16, 27, 23], [18, 8, 4, 25, 7, 3, 1, 21, 16, 27, 23], [18, 8, 4, 25, 7, 3, 26, 21, 16, 27, 23], [18, 22, 25, 4, 12, 0, 6, 19, 23], [18, 22, 25, 4, 12, 0, 13, 19, 23], [18, 22, 25, 4, 12, 10, 23], [18, 22, 25, 4, 17, 10, 23], [18, 22, 25, 4, 17, 16, 27, 23], [18, 22, 25, 4, 20, 24, 26, 21, 16, 27, 23], [18, 22, 25, 7, 3, 1, 21, 16, 17, 10, 23], [18, 22, 25, 7, 3, 1, 21, 16, 27, 23], [18, 22, 25, 7, 3, 26, 21, 16, 17, 10, 23], [18, 22, 25, 7, 3, 26, 21, 16, 27, 23], [18, 22, 25, 7, 3, 26, 24, 17, 10, 23], [18, 22, 25, 7, 3, 26, 24, 17, 16, 27, 23], [18, 22, 25, 7, 20, 24, 17, 10, 23], [18, 22, 25, 7, 20, 24, 17, 16, 27, 23], [18, 22, 25, 7, 20, 24, 26, 21, 16, 27, 23]]",25
18,24,"[[18, 8, 4, 12, 0, 6, 19, 14, 27, 16, 21, 26, 24], [18, 8, 4, 12, 0, 6, 19, 23, 27, 16, 21, 26, 24], [18, 8, 4, 12, 0, 13, 19, 14, 27, 16, 21, 26, 24], [18, 8, 4, 12, 0, 13, 19, 23, 27, 16, 21, 26, 24], [18, 8, 4, 12, 10, 6, 19, 14, 27, 16, 21, 26, 24], [18, 8, 4, 12, 10, 23, 27, 16, 21, 26, 24], [18, 8, 4, 17, 24], [18, 8, 4, 20, 24], [18, 8, 4, 25, 7, 3, 26, 24], [18, 22, 25, 4, 12, 0, 6, 19, 14, 27, 16, 21, 26, 24], [18, 22, 25, 4, 12, 0, 6, 19, 23, 27, 16, 21, 26, 24], [18, 22, 25, 4, 12, 0, 13, 19, 14, 27, 16, 21, 26, 24], [18, 22, 25, 4, 12, 0, 13, 19, 23, 27, 16, 21, 26, 24], [18, 22, 25, 4, 12, 10, 6, 19, 14, 27, 16, 21, 26, 24], [18, 22, 25, 4, 12, 10, 23, 27, 16, 21, 26, 24], [18, 22, 25, 4, 17, 24], [18, 22, 25, 4, 20, 24], [18, 22, 25, 7, 3, 1, 21, 16, 17, 24], [18, 22, 25, 7, 3, 26, 24], [18, 22, 25, 7, 20, 24]]",20
18,25,"[[18, 8, 4, 25], [18, 22, 25]]",2
18,26,"[[18, 8, 4, 12, 0, 6, 19, 14, 27, 16, 21, 26], [18, 8, 4, 12, 0, 6, 19, 23, 27, 16, 21, 26], [18, 8, 4, 12, 0, 13, 19, 14, 27, 16, 21, 26], [18, 8, 4, 12, 0, 13, 19, 23, 27, 16, 21, 26], [18, 8, 4, 12, 10, 6, 19, 14, 27, 16, 21, 26], [18, 8, 4, 12, 10, 23, 27, 16, 21, 26], [18, 8, 4, 17, 16, 21, 26], [18, 8, 4, 17, 24, 26], [18, 8, 4, 20, 7, 3, 26], [18, 8, 4, 20, 24, 26], [18, 8, 4, 25, 7, 3, 26], [18, 22, 25, 4, 12, 0, 6, 19, 14, 27, 16, 21, 26], [18, 22, 25, 4, 12, 0, 6, 19, 23, 27, 16, 21, 26], [18, 22, 25, 4, 12, 0, 13, 19, 14, 27, 16, 21, 26], [18, 22, 25, 4, 12, 0, 13, 19, 23, 27, 16, 21, 26], [18, 22, 25, 4, 12, 10, 6, 19, 14, 27, 16, 21, 26], [18, 22, 25, 4, 12, 10, 23, 27, 16, 21, 26], [18, 22, 25, 4, 17, 16, 21, 26], [18, 22, 25, 4, 17, 24, 26], [18, 22, 25, 4, 20, 24, 26], [18, 22, 25, 7, 3, 26], [18, 22, 25, 7, 20, 24, 26]]",22
18,27,"[[18, 8, 4, 12, 0, 6, 19, 14, 27], [18, 8, 4, 12, 0, 6, 19, 23, 27], [18, 8, 4, 12, 0, 13, 19, 14, 27], [18, 8, 4, 12, 0, 13, 19, 23, 27], [18, 8, 4, 12, 10, 6, 19, 14, 27], [18, 8, 4, 12, 10, 23, 27], [18, 8, 4, 17, 10, 6, 19, 14, 27], [18, 8, 4, 17, 10, 23, 27], [18, 8, 4, 17, 16, 27], [18, 8, 4, 20, 7, 3, 1, 21, 16, 27], [18, 8, 4, 20, 7, 3, 26, 21, 16, 27], [18, 8, 4, 20, 24, 26, 21, 16, 27], [18, 8, 4, 25, 7, 3, 1, 21, 16, 27], [18, 8, 4, 25, 7, 3, 26, 21, 16, 27], [18, 22, 25, 4, 12, 0, 6, 19, 14, 27], [18, 22, 25, 4, 12, 0, 6, 19, 23, 27], [18, 22, 25, 4, 12, 0, 13, 19, 14, 27], [18, 22, 25, 4, 12, 0, 13, 19, 23, 27], [18, 22, 25, 4, 12, 10, 6, 19, 14, 27], [18, 22, 25, 4, 12, 10, 23, 27], [18, 22, 25, 4, 17, 10, 6, 19, 14, 27], [18, 22, 25, 4, 17, 10, 23, 27], [18, 22, 25, 4, 17, 16, 27], [18, 22, 25, 4, 20, 24, 26, 21, 16, 27], [18, 22, 25, 7, 3, 1, 21, 16, 27], [18, 22, 25, 7, 3, 26, 21, 16, 27], [18, 22, 25, 7, 3, 26, 24, 17, 10, 6, 19, 14, 27], [18, 22, 25, 7, 3, 26, 24, 17, 10, 12, 0, 13, 19, 14, 27], [18, 22, 25, 7, 3, 26, 24, 17, 10, 23, 27], [18, 22, 25, 7, 3, 26, 24, 17, 16, 27], [18, 22, 25, 7, 20, 24, 17, 10, 6, 19, 14, 27], [18, 22, 25, 7, 20, 24, 17, 10, 12, 0, 13, 19, 14, 27], [18, 22, 25, 7, 20, 24, 17, 10, 23, 27], [18, 22, 25, 7, 20, 24, 17, 16, 27], [18, 22, 25, 7, 20, 24, 26, 21, 16, 27]]",35
19,20,"[[19, 6, 0, 12, 4, 20], [19, 6, 10, 12, 4, 20], [19, 6, 10, 17, 4, 20], [19, 6, 10, 17, 16, 21, 1, 3, 7, 20], [19, 6, 10, 17, 16, 21, 26, 3, 7, 20], [19, 6, 10, 17, 24, 20], [19, 13, 0, 12, 4, 20], [19, 13, 0, 12, 10, 17, 16, 21, 1, 3, 7, 20], [19, 13, 0, 12, 10, 17, 16, 21, 26, 3, 7, 20], [19, 13, 0, 12, 10, 17, 24, 20], [19, 14, 27, 16, 17, 4, 20], [19, 14, 27, 16, 17, 24, 20], [19, 14, 27, 16, 21, 1, 3, 7, 20], [19, 14, 27, 16, 21, 26, 3, 7, 20], [19, 14, 27, 16, 21, 26, 24, 20], [19, 23, 10, 12, 4, 20], [19, 23, 10, 17, 4, 20], [19, 23, 10, 17, 16, 21, 1, 3, 7, 20], [19, 23, 10, 17, 16, 21, 26, 3, 7, 20], [19, 23, 10, 17, 24, 20], [19, 23, 27, 16, 17, 4, 20], [19, 23, 27, 16, 17, 24, 20], [19, 23, 27, 16, 21, 1, 3, 7, 20], [19, 23, 27, 16, 21, 26, 3, 7, 20], [19, 23, 27, 16, 21, 26, 24, 20]]",25
19,21,"[[19, 6, 0, 12, 4, 17, 16, 21], [19, 6, 0, 12, 4, 17, 24, 26, 21], [19, 6, 0, 12, 4, 20, 7, 3, 1, 21], [19, 6, 0, 12, 4, 20, 7, 3, 26, 21], [19, 6, 0, 12, 4, 20, 24, 26, 21], [19, 6, 0, 12, 4, 25, 7, 3, 1, 21], [19, 6, 0, 12, 4, 25, 7, 3, 26, 21], [19, 6, 10, 12, 4, 20, 7, 3, 1, 21], [19, 6, 10, 12, 4, 20, 7, 3, 26, 21], [19, 6, 10, 12, 4, 20, 24, 26, 21], [19, 6, 10, 12, 4, 25, 7, 3, 1, 21], [19, 6, 10, 12, 4, 25, 7, 3, 26, 21], [19, 6, 10, 17, 4, 20, 7, 3, 1, 21], [19, 6, 10, 17, 4, 20, 7, 3, 26, 21], [19, 6, 10, 17, 4, 25, 7, 3, 1, 21], [19, 6, 10, 17, 4, 25, 7, 3, 26, 21], [19, 6, 10, 17, 16, 21], [19, 6, 10, 17, 24, 20, 7, 3, 1, 21], [19, 6, 10, 17, 24, 26, 21], [19, 13, 0, 12, 4, 17, 16, 21], [19, 13, 0, 12, 4, 17, 24, 26, 21], [19, 13, 0, 12, 4, 20, 7, 3, 1, 21], [19, 13, 0, 12, 4, 20, 7, 3, 26, 21], [19, 13, 0, 12, 4, 20, 24, 26, 21], [19, 13, 0, 12, 4, 25, 7, 3, 1, 21], [19, 13, 0, 12, 4, 25, 7, 3, 26, 21], [19, 13, 0, 12, 10, 17, 16, 21], [19, 13, 0, 12, 10, 17, 24, 20, 7, 3, 1, 21], [19, 13, 0, 12, 10, 17, 24, 26, 21], [19, 14, 27, 16, 21], [19, 23, 10, 12, 4, 20, 7, 3, 1, 21], [19, 23, 10, 12, 4, 20, 7, 3, 26, 21], [19, 23, 10, 12, 4, 20, 24, 26, 21], [19, 23, 10, 12, 4, 25, 7, 3, 1, 21], [19, 23, 10, 12, 4, 25, 7, 3, 26, 21], [19, 23, 10, 17, 4, 20, 7, 3, 1, 21], [19, 23, 10, 17, 4, 20, 7, 3, 26, 21], [19, 23, 10, 17, 4, 25, 7, 3, 1, 21], [19, 23, 10, 17, 4, 25, 7, 3, 26, 21], [19, 23, 10, 17, 16, 21], [19, 23, 10, 17, 24, 20, 7, 3, 1, 21], [19, 23, 10, 17, 24, 26, 21], [19, 23, 27, 16, 21]]",43
19,22,"[[19, 6, 0, 12, 4, 8, 18, 22], [19, 6, 0, 12, 4, 25, 22], [19, 6, 10, 12, 4, 8, 18, 22], [19, 6, 10, 12, 4, 25, 22], [19, 6, 10, 17, 4, 8, 18, 22], [19, 6, 10, 17, 4, 25, 22], [19, 6, 10, 17, 16, 21, 1, 3, 7, 25, 22], [19, 6, 10, 17, 16, 21, 26, 3, 7, 25, 22], [19, 6, 10, 17, 24, 20, 7, 25, 22], [19, 6, 10, 17, 24, 26, 3, 7, 25, 22], [19, 13, 0, 12, 4, 8, 18, 22], [19, 13, 0, 12, 4, 25, 22], [19, 13, 0, 12, 10, 17, 16, 21, 1, 3, 7, 25, 22], [19, 13, 0, 12, 10, 17, 16, 21, 26, 3, 7, 25, 22], [19, 13, 0, 12, 10, 17, 24, 20, 7, 25, 22], [19, 13, 0, 12, 10, 17, 24, 26, 3, 7, 25, 22], [19, 14, 27, 16, 17, 4, 8, 18, 22], [19, 14, 27, 16, 17, 4, 25, 22], [19, 14, 27, 16, 17, 24, 20, 7, 25, 22], [19, 14, 27, 16, 17, 24, 26, 3, 7, 25, 22], [19, 14, 27, 16, 21, 1, 3, 7, 20, 4, 8, 18, 22], [19, 14, 27, 16, 21, 1, 3, 7, 25, 22], [19, 14, 27, 16, 21, 26, 3, 7, 20, 4, 8, 18, 22], [19, 14, 27, 16, 21, 26, 3, 7, 25, 22], [19, 14, 27, 16, 21, 26, 24, 20, 4, 8, 18, 22], [19, 14, 27, 16, 21, 26, 24, 20, 4, 25, 22], [19, 14, 27, 16, 21, 26, 24, 20, 7, 25, 22], [19, 23, 10, 12, 4, 8, 18, 22], [19, 23, 10, 12, 4, 25, 22], [19, 23, 10, 17, 4, 8, 18, 22], [19, 23, 10, 17, 4, 25, 22], [19, 23, 10, 17, 16, 21, 1, 3, 7, 25, 22], [19, 23, 10, 17, 16, 21, 26, 3, 7, 25, 22], [19, 23, 10, 17, 24, 20, 7, 25, 22], [19, 23, 10, 17, 24, 26, 3, 7, 25, 22], [19, 23, 27, 16, 17, 4, 8, 18, 22], [19, 23, 27, 16, 17, 4, 25, 22], [19, 23, 27, 16, 17, 24, 20, 7, 25, 22], [19, 23, 27, 16, 17, 24, 26, 3, 7, 25, 22], [19, 23, 27, 16, 21, 1, 3, 7, 20, 4, 8, 18, 22], [19, 23, 27, 16, 21, 1, 3, 7, 25, 22], [19, 23, 27, 16, 21, 26, 3, 7, 20, 4, 8, 18, 22], [19, 23, 27, 16, 21, 26, 3, 7, 25, 22], [19, 23, 27, 16, 21, 26, 24, 20, 4, 8, 18, 22], [19, 23, 27, 16, 21, 26, 24, 20, 4, 25, 22], [19, 23, 27, 16, 21, 26, 24, 20, 7, 25, 22]]",46
19,23,"[[19, 23]]",1
19,24,"[[19, 6, 0, 12, 4, 17, 24], [19, 6, 0, 12, 4, 20, 24], [19, 6, 0, 12, 4, 25, 7, 3, 26, 24], [19, 6, 10, 12, 4, 20, 24], [19, 6, 10, 12, 4, 25, 7, 3, 26, 24], [19, 6, 10, 17, 24], [19, 13, 0, 12, 4, 17, 24], [19, 13, 0, 12, 4, 20, 24], [19, 13, 0, 12, 4, 25, 7, 3, 26, 24], [19, 13, 0, 12, 10, 17, 24], [19, 14, 27, 16, 17, 24], [19, 14, 27, 16, 21, 1, 3, 7, 20, 24], [19, 14, 27, 16, 21, 26, 24], [19, 23, 10, 12, 4, 20, 24], [19, 23, 10, 12, 4, 25, 7, 3, 26, 24], [19, 23, 10, 17, 24], [19, 23, 27, 16, 17, 24], [19, 23, 27, 16, 21, 1, 3, 7, 20, 24], [19, 23, 27, 16, 21, 26, 24]]",19
19,25,"[[19, 6, 0, 12, 4, 25], [19, 6, 10, 12, 4, 25], [19, 6, 10, 17, 4, 25], [19, 6, 10, 17, 16, 21, 1, 3, 7, 25], [19, 6, 10, 17, 16, 21, 26, 3, 7, 25], [19, 6, 10, 17, 24, 20, 7, 25], [19, 6, 10, 17, 24, 26, 3, 7, 25], [19, 13, 0, 12, 4, 25], [19, 13, 0, 12, 10, 17, 16, 21, 1, 3, 7, 25], [19, 13, 0, 12, 10, 17, 16, 21, 26, 3, 7, 25], [19, 13, 0, 12, 10, 17, 24, 20, 7, 25], [19, 13, 0, 12, 10, 17, 24, 26, 3, 7, 25], [19, 14, 27, 16, 17, 4, 25], [19, 14, 27, 16, 17, 24, 20, 7, 25], [19, 14, 27, 16, 17, 24, 26, 3, 7, 25], [19, 14, 27, 16, 21, 1, 3, 7, 25], [19, 14, 27, 16, 21, 26, 3, 7, 25], [19, 14, 27, 16, 21, 26, 24, 20, 4, 25], [19, 14, 27, 16, 21, 26, 24, 20, 7, 25], [19, 23, 10, 12, 4, 25], [19, 23, 10, 17, 4, 25], [19, 23, 10, 17, 16, 21, 1, 3, 7, 25], [19, 23, 10, 17, 16, 21, 26, 3, 7, 25], [19, 23, 10, 17, 24, 20, 7, 25], [19, 23, 10, 17, 24, 26, 3, 7, 25], [19, 23, 27, 16, 17, 4, 25], [19, 23, 27, 16, 17, 24, 20, 7, 25], [19, 23, 27, 16, 17, 24, 26, 3, 7, 25], [19, 23, 27, 16, 21, 1, 3, 7, 25], [19, 23, 27, 16, 21, 26, 3, 7, 25], [19, 23, 27, 16, 21, 26, 24, 20, 4, 25], [19, 23, 27, 16, 21, 26, 24, 20, 7, 25]]",32
19,26,"[[19, 6, 0, 12, 4, 17, 16, 21, 26], [19, 6, 0, 12, 4, 17, 24, 26], [19, 6, 0, 12, 4, 20, 7, 3, 26], [19, 6, 0, 12, 4, 20, 24, 26], [19, 6, 0, 12, 4, 25, 7, 3, 26], [19, 6, 10, 12, 4, 20, 7, 3, 26], [19, 6, 10, 12, 4, 20, 24, 26], [19, 6, 10, 12, 4, 25, 7, 3, 26], [19, 6, 10, 17, 4, 20, 7, 3, 26], [19, 6, 10, 17, 4, 25, 7, 3, 26], [19, 6, 10, 17, 16, 21, 26], [19, 6, 10, 17, 24, 26], [19, 13, 0, 12, 4, 17, 16, 21, 26], [19, 13, 0, 12, 4, 17, 24, 26], [19, 13, 0, 12, 4, 20, 7, 3, 26], [19, 13, 0, 12, 4, 20, 24, 26], [19, 13, 0, 12, 4, 25, 7, 3, 26], [19, 13, 0, 12, 10, 17, 16, 21, 26], [19, 13, 0, 12, 10, 17, 24, 26], [19, 14, 27, 16, 17, 4, 20, 7, 3, 26], [19, 14, 27, 16, 17, 4, 25, 7, 3, 26], [19, 14, 27, 16, 17, 24, 26], [19, 14, 27, 16, 21, 26], [19, 23, 10, 12, 4, 20, 7, 3, 26], [19, 23, 10, 12, 4, 20, 24, 26], [19, 23, 10, 12, 4, 25, 7, 3, 26], [19, 23, 10, 17, 4, 20, 7, 3, 26], [19, 23, 10, 17, 4, 25, 7, 3, 26], [19, 23, 10, 17, 16, 21, 26], [19, 23, 10, 17, 24, 26], [19, 23, 27, 16, 17, 4, 20, 7, 3, 26], [19, 23, 27, 16, 17, 4, 25, 7, 3, 26], [19, 23, 27, 16, 17, 24, 26], [19, 23, 27, 16, 21, 26]]",34
19,27,"[[19, 6, 0, 12, 4, 17, 16, 27], [19, 6, 0, 12, 4, 20, 7, 3, 1, 21, 16, 27], [19, 6, 0, 12, 4, 20, 7, 3, 26, 21, 16, 27], [19, 6, 0, 12, 4, 20, 24, 26, 21, 16, 27], [19, 6, 0, 12, 4, 25, 7, 3, 1, 21, 16, 27], [19, 6, 0, 12, 4, 25, 7, 3, 26, 21, 16, 27], [19, 6, 10, 12, 4, 20, 7, 3, 1, 21, 16, 27], [19, 6, 10, 12, 4, 20, 7, 3, 26, 21, 16, 27], [19, 6, 10, 12, 4, 20, 24, 26, 21, 16, 27], [19, 6, 10, 12, 4, 25, 7, 3, 1, 21, 16, 27], [19, 6, 10, 12, 4, 25, 7, 3, 26, 21, 16, 27], [19, 6, 10, 17, 16, 27], [19, 13, 0, 12, 4, 17, 16, 27], [19, 13, 0, 12, 4, 20, 7, 3, 1, 21, 16, 27], [19, 13, 0, 12, 4, 20, 7, 3, 26, 21, 16, 27], [19, 13, 0, 12, 4, 20, 24, 26, 21, 16, 27], [19, 13, 0, 12, 4, 25, 7, 3, 1, 21, 16, 27], [19, 13, 0, 12, 4, 25, 7, 3, 26, 21, 16, 27], [19, 13, 0, 12, 10, 17, 16, 27], [19, 14, 27], [19, 23, 27]]",21
20,21,"[[20, 4, 12, 0, 6, 19, 14, 27, 16, 21], [20, 4, 12, 0, 6, 19, 23, 27, 16, 21], [20, 4, 12, 0, 13, 19, 14, 27, 16, 21], [20, 4, 12, 0, 13, 19, 23, 27, 16, 21], [20, 4, 12, 10, 6, 19, 14, 27, 16, 21], [20, 4, 12, 10, 23, 27, 16, 21], [20, 4, 17, 16, 21], [20, 7, 3, 1, 21], [20, 7, 3, 26, 21], [20, 24, 17, 16, 21], [20, 24, 26, 21]]",11
20,22,"[[20, 4, 8, 18, 22], [20, 4, 25, 22], [20, 7, 25, 22]]",3
20,23,"[[20, 4, 12, 0, 6, 19, 23], [20, 4, 12, 0, 13, 19, 23], [20, 4, 12, 10, 23], [20, 4, 17, 10, 23], [20, 4, 17, 16, 27, 23], [20, 7, 3, 1, 21, 16, 17, 10, 23], [20, 7, 3, 1, 21, 16, 27, 23], [20, 7, 3, 26, 21, 16, 17, 10, 23], [20, 7, 3, 26, 21, 16, 27, 23], [20, 24, 17, 10, 23], [20, 24, 17, 16, 27, 23], [20, 24, 26, 21, 16, 27, 23]]",12
20,24,"[[20, 24]]",1
20,25,"[[20, 4, 25], [20, 7, 25]]",2
20,26,"[[20, 4, 12, 0, 6, 19, 14, 27, 16, 21, 26], [20, 4, 12, 0, 6, 19, 23, 27, 16, 21, 26], [20, 4, 12, 0, 13, 19, 14, 27, 16, 21, 26], [20, 4, 12, 0, 13, 19, 23, 27, 16, 21, 26], [20, 4, 12, 10, 6, 19, 14, 27, 16, 21, 26], [20, 4, 12, 10, 23, 27, 16, 21, 26], [20, 4, 17, 16, 21, 26], [20, 7, 3, 26], [20, 24, 26]]",9
20,27,"[[20, 4, 12, 0, 6, 19, 14, 27], [20, 4, 12, 0, 6, 19, 23, 27], [20, 4, 12, 0, 13, 19, 14, 27], [20, 4, 12, 0, 13, 19, 23, 27], [20, 4, 12, 10, 6, 19, 14, 27], [20, 4, 12, 10, 23, 27], [20, 4, 17, 10, 6, 19, 14, 27], [20, 4, 17, 10, 23, 27], [20, 4, 17, 16, 27], [20, 7, 3, 1, 21, 16, 27], [20, 7, 3, 26, 21, 16, 27], [20, 24, 17, 10, 6, 19, 14, 27], [20, 24, 17, 10, 12, 0, 13, 19, 14, 27], [20, 24, 17, 10, 23, 27], [20, 24, 17, 16, 27], [20, 24, 26, 21, 16, 27]]",16
21,22,"[[21, 1, 3, 7, 20, 4, 8, 18, 22], [21, 1, 3, 7, 25, 22], [21, 16, 17, 4, 8, 18, 22], [21, 16, 17, 4, 25, 22], [21, 16, 17, 24, 20, 7, 25, 22], [21, 16, 27, 14, 19, 6, 0, 12, 4, 8, 18, 22], [21, 16, 27, 14, 19, 6, 0, 12, 4, 25, 22], [21, 16, 27, 14, 19, 6, 10, 12, 4, 8, 18, 22], [21, 16, 27, 14, 19, 6, 10, 12, 4, 25, 22], [21, 16, 27, 14, 19, 13, 0, 12, 4, 8, 18, 22], [21, 16, 27, 14, 19, 13, 0, 12, 4, 25, 22], [21, 16, 27, 23, 10, 12, 4, 8, 18, 22], [21, 16, 27, 23, 10, 12, 4, 25, 22], [21, 16, 27, 23, 19, 6, 0, 12, 4, 8, 18, 22], [21, 16, 27, 23, 19, 6, 0, 12, 4, 25, 22], [21, 16, 27, 23, 19, 13, 0, 12, 4, 8, 18, 22], [21, 16, 27, 23, 19, 13, 0, 12, 4, 25, 22], [21, 26, 3, 7, 20, 4, 8, 18, 22], [21, 26, 3, 7, 25, 22], [21, 26, 24, 17, 4, 8, 18, 22], [21, 26, 24, 17, 4, 25, 22], [21, 26, 24, 20, 4, 8, 18, 22], [21, 26, 24, 20, 4, 25, 22], [21, 26, 24, 20, 7, 25, 22]]",24
21,23,"[[21, 1, 3, 7, 20, 4, 12, 0, 6, 19, 23], [21, 1, 3, 7, 20, 4, 12, 0, 13, 19, 23], [21, 1, 3, 7, 20, 4, 12, 10, 23], [21, 1, 3, 7, 20, 4, 17, 10, 23], [21, 1, 3, 7, 20, 24, 17, 10, 23], [21, 1, 3, 7, 25, 4, 12, 0, 6, 19, 23], [21, 1, 3, 7, 25, 4, 12, 0, 13, 19, 23], [21, 1, 3, 7, 25, 4, 12, 10, 23], [21, 1, 3, 7, 25, 4, 17, 10, 23], [21, 16, 17, 4, 12, 0, 6, 19, 23], [21, 16, 17, 4, 12, 0, 13, 19, 23], [21, 16, 17, 10, 23], [21, 16, 27, 23], [21, 26, 3, 7, 20, 4, 12, 0, 6, 19, 23], [21, 26, 3, 7, 20, 4, 12, 0, 13, 19, 23], [21, 26, 3, 7, 20, 4, 12, 10, 23], [21, 26, 3, 7, 20, 4, 17, 10, 23], [21, 26, 3, 7, 25, 4, 12, 0, 6, 19, 23], [21, 26, 3, 7, 25, 4, 12, 0, 13, 19, 23], [21, 26, 3, 7, 25, 4, 12, 10, 23], [21, 26, 3, 7, 25, 4, 17, 10, 23], [21, 26, 24, 17, 4, 12, 0, 6, 19, 23], [21, 26, 24, 17, 4, 12, 0, 13, 19, 23], [21, 26, 24, 17, 10, 23], [21, 26, 24, 20, 4, 12, 0, 6, 19, 23], [21, 26, 24, 20, 4, 12, 0, 13, 19, 23], [21, 26, 24, 20, 4, 12, 10, 23]]",27
21,24,"[[21, 1, 3, 7, 20, 24], [21, 1, 3, 7, 25, 4, 17, 24], [21, 16, 17, 24], [21, 16, 27, 14, 19, 6, 0, 12, 4, 20, 24], [21, 16, 27, 14, 19, 6, 10, 12, 4, 20, 24], [21, 16, 27, 14, 19, 13, 0, 12, 4, 20, 24], [21, 16, 27, 23, 10, 12, 4, 20, 24], [21, 16, 27, 23, 19, 6, 0, 12, 4, 20, 24], [21, 16, 27, 23, 19, 13, 0, 12, 4, 20, 24], [21, 26, 24]]",10
21,25,"[[21, 1, 3, 7, 25], [21, 16, 17, 4, 25], [21, 16, 17, 24, 20, 7, 25], [21, 16, 27, 14, 19, 6, 0, 12, 4, 25], [21, 16, 27, 14, 19, 6, 10, 12, 4, 25], [21, 16, 27, 14, 19, 13, 0, 12, 4, 25], [21, 16, 27, 23, 10, 12, 4, 25], [21, 16, 27, 23, 19, 6, 0, 12, 4, 25], [21, 16, 27, 23, 19, 13, 0, 12, 4, 25], [21, 26, 3, 7, 25], [21, 26, 24, 17, 4, 25], [21, 26, 24, 20, 4, 25], [21, 26, 24, 20, 7, 25]]",13
21,26,"[[21, 26]]",1
